"r_i","r_j","c_i","c_j","alpha_ionj","alpha_joni","tau_i","tau_j","Rho","interaction","scenario"
1,1,0.782852759048374,0.782852759048374,-0.0766866655905994,0.0217147240951626,0.05,0.05,0.035,"p","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0766866655905994,0.0217147240951626,0.05,0.05,0.035,"p","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0766866655905994,0.0217147240951626,0.05,0.05,0.035,"p","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0766866655905994,0.0217147240951626,0.05,0.05,0.035,"p","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0766866655905994,0.0217147240951626,0.05,0.05,0.035,"p","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0766866655905994,0.0217147240951626,0.05,0.05,0.035,"p","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0766866655905994,0.0217147240951626,0.05,0.05,0.035,"p","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0766866655905994,0.0217147240951626,0.05,0.05,0.035,"p","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0766866655905994,0.0217147240951626,0.05,0.05,0.035,"p","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0766866655905994,0.0217147240951626,0.05,0.05,0.035,"p","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0766866655905994,0.0217147240951626,0.05,0.05,0.035,"p","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0766866655905994,0.0217147240951626,0.05,0.05,0.035,"p","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0766866655905994,0.0217147240951626,0.05,0.05,0.035,"p","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0766866655905994,0.0217147240951626,0.05,0.05,0.035,"p","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0766866655905994,0.0217147240951626,0.05,0.05,0.035,"p","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0766866655905994,0.0217147240951626,0.05,0.05,0.035,"p","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0766866655905994,0.0217147240951626,0.05,0.05,0.035,"p","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.782852759048374,0.782852759048374,-0.0217147240951626,-0.0651441722854878,0.05,0.05,0.035,"c","Unequal"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,0.127811109317666,0.127811109317666,0.1,0.1,0.07,"m","Noise1"
1,1,0.744377781364669,0.744377781364669,-0.0639055546588329,0.0542868102379065,0.1,0.1,0.07,"p","Noise1"
1,1,0.744377781364669,0.744377781364669,-0.0639055546588329,0.0542868102379065,0.1,0.1,0.07,"p","Noise1"
1,1,0.744377781364669,0.744377781364669,-0.0639055546588329,0.0542868102379065,0.1,0.1,0.07,"p","Noise1"
1,1,0.744377781364669,0.744377781364669,-0.0639055546588329,0.0542868102379065,0.1,0.1,0.07,"p","Noise1"
1,1,0.744377781364669,0.744377781364669,-0.0639055546588329,0.0542868102379065,0.1,0.1,0.07,"p","Noise1"
1,1,0.744377781364669,0.744377781364669,-0.0639055546588329,0.0542868102379065,0.1,0.1,0.07,"p","Noise1"
1,1,0.744377781364669,0.744377781364669,-0.0639055546588329,0.0542868102379065,0.1,0.1,0.07,"p","Noise1"
1,1,0.744377781364669,0.744377781364669,-0.0639055546588329,0.0542868102379065,0.1,0.1,0.07,"p","Noise1"
1,1,0.744377781364669,0.744377781364669,-0.0639055546588329,0.0542868102379065,0.1,0.1,0.07,"p","Noise1"
1,1,0.744377781364669,0.744377781364669,-0.0639055546588329,0.0542868102379065,0.1,0.1,0.07,"p","Noise1"
1,1,0.744377781364669,0.744377781364669,-0.0639055546588329,0.0542868102379065,0.1,0.1,0.07,"p","Noise1"
1,1,0.744377781364669,0.744377781364669,-0.0639055546588329,0.0542868102379065,0.1,0.1,0.07,"p","Noise1"
1,1,0.744377781364669,0.744377781364669,-0.0639055546588329,0.0542868102379065,0.1,0.1,0.07,"p","Noise1"
1,1,0.744377781364669,0.744377781364669,-0.0639055546588329,0.0542868102379065,0.1,0.1,0.07,"p","Noise1"
1,1,0.744377781364669,0.744377781364669,-0.0639055546588329,0.0542868102379065,0.1,0.1,0.07,"p","Noise1"
1,1,0.744377781364669,0.744377781364669,-0.0639055546588329,0.0542868102379065,0.1,0.1,0.07,"p","Noise1"
1,1,0.744377781364669,0.744377781364669,-0.0639055546588329,0.0542868102379065,0.1,0.1,0.07,"p","Noise1"
1,1,0.744377781364669,0.744377781364669,-0.0639055546588329,0.0542868102379065,0.1,0.1,0.07,"p","Noise1"
